horizon_hours,signal,alpha,base_mae,corrected_mae,delta_mae,baseline_probe_mae,incremental_delta_vs_baseline_probe
48,baseline_current_pm+prediction,0.01,16.673757553100586,16.68521499633789,0.011457443237304688,,
48,spatial_innovation,0.01,16.673757553100586,16.68373222122231,0.009974668121724761,16.68521499633789,-0.0014827751155799263
48,neighbor_trend,0.01,16.673757553100586,16.65623427663706,-0.017523276463524695,16.68521499633789,-0.028980719700829383
48,regional_factor,0.01,16.673757553100586,16.685577392578125,0.011819839477539062,16.68521499633789,0.000362396240234375
48,wind_aligned_innovation,0.01,16.673757553100586,16.685577392578125,0.011819839477539062,16.68521499633789,0.000362396240234375
48,wind_lagged_innovation_3h,0.01,16.673757553100586,16.68684196472168,0.01308441162109375,16.68521499633789,0.0016269683837890625
48,wind_lagged_innovation_6h,0.01,16.673757553100586,16.687211990356445,0.013454437255859375,16.68521499633789,0.0019969940185546875
48,dewpoint,100.0,16.673757553100586,16.68976402282715,0.0160064697265625,16.68521499633789,0.0045490264892578125
48,precipitation,100.0,16.673757553100586,16.672807693481445,-0.000949859619140625,16.68521499633789,-0.012407302856445312
48,boundary_layer_height,100.0,16.673757553100586,16.65682601928711,-0.016931533813476562,16.68521499633789,-0.02838897705078125
48,ventilation,0.01,16.673757553100586,16.66300392150879,-0.010753631591796875,16.68521499633789,-0.022211074829101562
48,dewpoint_deficit,0.01,16.673757553100586,16.68115234375,0.0073947906494140625,16.68521499633789,-0.004062652587890625
72,baseline_current_pm+prediction,0.1,17.14154624938965,17.108440399169922,-0.03310585021972656,,
72,spatial_innovation,0.01,17.14154624938965,17.104515925692215,-0.037030323697432976,17.108440399169922,-0.003924473477706414
72,neighbor_trend,0.01,17.14154624938965,17.084617576411677,-0.05692867297797122,17.108440399169922,-0.023822822758244655
72,regional_factor,1.0,17.14154624938965,17.106979370117188,-0.03456687927246094,17.108440399169922,-0.001461029052734375
72,wind_aligned_innovation,0.01,17.14154624938965,17.10841941833496,-0.0331268310546875,17.108440399169922,-2.09808349609375e-05
72,wind_lagged_innovation_3h,0.01,17.14154624938965,17.109094619750977,-0.032451629638671875,17.108440399169922,0.0006542205810546875
72,wind_lagged_innovation_6h,0.01,17.14154624938965,17.10934829711914,-0.03219795227050781,17.108440399169922,0.00090789794921875
72,dewpoint,100.0,17.14154624938965,17.121620178222656,-0.019926071166992188,17.108440399169922,0.013179779052734375
72,precipitation,100.0,17.14154624938965,17.098793029785156,-0.04275321960449219,17.108440399169922,-0.009647369384765625
72,boundary_layer_height,100.0,17.14154624938965,17.0733585357666,-0.06818771362304688,17.108440399169922,-0.03508186340332031
72,ventilation,0.01,17.14154624938965,17.087942123413086,-0.0536041259765625,17.108440399169922,-0.020498275756835938
72,dewpoint_deficit,0.01,17.14154624938965,17.112564086914062,-0.028982162475585938,17.108440399169922,0.004123687744140625
