station_index,station,history_type,history_span,future_type,future_horizon,spearman_distance_rho
76,Kaifeng,joint,full72,joint,day1,0.274441384110346
76,Kaifeng,joint,full72,pm,day3,-0.05012497403124351
76,Kaifeng,joint,full72,weather,day3,0.052177531044382754
76,Kaifeng,joint,full72,joint,day3,0.04022533755633439
76,Kaifeng,joint,full72,pm,full72,0.02247684411921103
76,Kaifeng,joint,full72,weather,full72,0.15232312108078028
76,Kaifeng,joint,full72,joint,full72,0.1458219979554995
77,Jiaozuo,pm_only,recent24,pm,day1,0.4334914113728528
77,Jiaozuo,pm_only,recent24,weather,day1,0.0817973244493311
77,Jiaozuo,pm_only,recent24,joint,day1,0.17930902032725507
77,Jiaozuo,pm_only,recent24,pm,day3,0.08882224770556192
77,Jiaozuo,pm_only,recent24,weather,day3,-0.02627440256860064
77,Jiaozuo,pm_only,recent24,joint,day3,-0.010216261054065262
77,Jiaozuo,pm_only,recent24,pm,full72,0.31229078707269675
77,Jiaozuo,pm_only,recent24,weather,full72,0.02243324060831015
77,Jiaozuo,pm_only,recent24,joint,full72,0.08422114805528702
77,Jiaozuo,weather_only,recent24,pm,day1,0.1653996608499152
77,Jiaozuo,weather_only,recent24,weather,day1,0.4109014717253679
77,Jiaozuo,weather_only,recent24,joint,day1,0.416362568090642
77,Jiaozuo,weather_only,recent24,pm,day3,0.01390972247743062
77,Jiaozuo,weather_only,recent24,weather,day3,0.06565564341391086
77,Jiaozuo,weather_only,recent24,joint,day3,0.06513038378259595
77,Jiaozuo,weather_only,recent24,pm,full72,0.10467008466752116
77,Jiaozuo,weather_only,recent24,weather,full72,0.2553255878313969
77,Jiaozuo,weather_only,recent24,joint,full72,0.2579851724962931
77,Jiaozuo,joint,recent24,pm,day1,0.2578345709586427
77,Jiaozuo,joint,recent24,weather,day1,0.3991943797985949
77,Jiaozuo,joint,recent24,joint,day1,0.4328381837095459
77,Jiaozuo,joint,recent24,pm,day3,0.03727608031902008
77,Jiaozuo,joint,recent24,weather,day3,0.05482397270599317
77,Jiaozuo,joint,recent24,joint,day3,0.05936683034170759
77,Jiaozuo,joint,recent24,pm,full72,0.17622068905517227
77,Jiaozuo,joint,recent24,weather,full72,0.23966531091632773
77,Jiaozuo,joint,recent24,joint,full72,0.2608180027045007
77,Jiaozuo,pm_only,full72,pm,day1,0.33516241479060366
77,Jiaozuo,pm_only,full72,weather,day1,0.05199481449870362
77,Jiaozuo,pm_only,full72,joint,day1,0.12566031141507783
77,Jiaozuo,pm_only,full72,pm,day3,0.1487050751762688
77,Jiaozuo,pm_only,full72,weather,day3,-0.0425519236379809
77,Jiaozuo,pm_only,full72,joint,day3,-0.009052418263104565
77,Jiaozuo,pm_only,full72,pm,full72,0.29798451849612956
77,Jiaozuo,pm_only,full72,weather,full72,-0.017677537419384354
77,Jiaozuo,pm_only,full72,joint,full72,0.043956715989178996
77,Jiaozuo,weather_only,full72,pm,day1,0.12549306737326685
77,Jiaozuo,weather_only,full72,weather,day1,0.2830954412738603
77,Jiaozuo,weather_only,full72,joint,day1,0.2892774483193621
77,Jiaozuo,weather_only,full72,pm,day3,-0.0005210536302634076
77,Jiaozuo,weather_only,full72,weather,day3,0.053701237425309356
77,Jiaozuo,weather_only,full72,joint,day3,0.050853021713255425
77,Jiaozuo,weather_only,full72,pm,full72,0.06919407079851769
77,Jiaozuo,weather_only,full72,weather,full72,0.18303184725796182
77,Jiaozuo,weather_only,full72,joint,full72,0.18067593916898478
77,Jiaozuo,joint,full72,pm,day1,0.19302486475621616
77,Jiaozuo,joint,full72,weather,day1,0.273993735998434
77,Jiaozuo,joint,full72,joint,day1,0.29860427065106765
77,Jiaozuo,joint,full72,pm,day3,0.03609545552386388
77,Jiaozuo,joint,full72,weather,day3,0.044274788068697016
77,Jiaozuo,joint,full72,joint,day3,0.049270863317715824
77,Jiaozuo,joint,full72,pm,full72,0.1340684540171135
77,Jiaozuo,joint,full72,weather,full72,0.165901827975457
77,Jiaozuo,joint,full72,joint,full72,0.17950578587644647
78,Pingdingshan,pm_only,recent24,pm,day1,0.3955833628958407
78,Pingdingshan,pm_only,recent24,weather,day1,0.08505065276266319
78,Pingdingshan,pm_only,recent24,joint,day1,0.18356894039223512
78,Pingdingshan,pm_only,recent24,pm,day3,0.12116369729092431
78,Pingdingshan,pm_only,recent24,weather,day3,0.015280754320188578
78,Pingdingshan,pm_only,recent24,joint,day3,0.0456254544063636
78,Pingdingshan,pm_only,recent24,pm,full72,0.3064330966082741
78,Pingdingshan,pm_only,recent24,weather,full72,0.026391557097889273
78,Pingdingshan,pm_only,recent24,joint,full72,0.10590411997602998
78,Pingdingshan,weather_only,recent24,pm,day1,0.09657813614453403
78,Pingdingshan,weather_only,recent24,weather,day1,0.44585718796429696
78,Pingdingshan,weather_only,recent24,joint,day1,0.4406134956533739
78,Pingdingshan,weather_only,recent24,pm,day3,0.011619635904908976
78,Pingdingshan,weather_only,recent24,weather,day3,0.053501054875263715
78,Pingdingshan,weather_only,recent24,joint,day3,0.059166217291554316
78,Pingdingshan,weather_only,recent24,pm,full72,0.05497904874476218
78,Pingdingshan,weather_only,recent24,weather,full72,0.25763389040847257
78,Pingdingshan,weather_only,recent24,joint,full72,0.2583936900984225
78,Pingdingshan,joint,recent24,pm,day1,0.19181128195282046
78,Pingdingshan,joint,recent24,weather,day1,0.43154290638572657
78,Pingdingshan,joint,recent24,joint,day1,0.45838348109587024
78,Pingdingshan,joint,recent24,pm,day3,0.04017446204361551
78,Pingdingshan,joint,recent24,weather,day3,0.050349504587376144
78,Pingdingshan,joint,recent24,joint,day3,0.06379664644916161
78,Pingdingshan,joint,recent24,pm,full72,0.13227684906921228
78,Pingdingshan,joint,recent24,weather,full72,0.2432930153232538
78,Pingdingshan,joint,recent24,joint,full72,0.2685210416302604
78,Pingdingshan,pm_only,full72,pm,day1,0.3085157346289336
78,Pingdingshan,pm_only,full72,weather,day1,0.043146451786612944
78,Pingdingshan,pm_only,full72,joint,day1,0.1267558831889708
78,Pingdingshan,pm_only,full72,pm,day3,0.1207560556890139
78,Pingdingshan,pm_only,full72,weather,day3,0.016603973650993413
78,Pingdingshan,pm_only,full72,joint,day3,0.04305115526278881
78,Pingdingshan,pm_only,full72,pm,full72,0.2533152903288226
78,Pingdingshan,pm_only,full72,weather,full72,0.024236436059109013
78,Pingdingshan,pm_only,full72,joint,full72,0.08916500379125095
78,Pingdingshan,weather_only,full72,pm,day1,0.05335589833897458
78,Pingdingshan,weather_only,full72,weather,day1,0.28055386463846615
78,Pingdingshan,weather_only,full72,joint,day1,0.27579500694875175
78,Pingdingshan,weather_only,full72,pm,day3,-0.03143857235964309
78,Pingdingshan,weather_only,full72,weather,day3,0.04302093625523406
78,Pingdingshan,weather_only,full72,joint,day3,0.03824517056129264
78,Pingdingshan,weather_only,full72,pm,full72,-0.008630910657727664
78,Pingdingshan,weather_only,full72,weather,full72,0.16708594177148545
78,Pingdingshan,weather_only,full72,joint,full72,0.15814270703567676
78,Pingdingshan,joint,full72,pm,day1,0.11745181436295359
78,Pingdingshan,joint,full72,weather,day1,0.2683129795782449
78,Pingdingshan,joint,full72,joint,day1,0.2853229538307384
78,Pingdingshan,joint,full72,pm,day3,0.0013162773290693321
78,Pingdingshan,joint,full72,weather,day3,0.04527957981989495
78,Pingdingshan,joint,full72,joint,day3,0.04778960544740136
78,Pingdingshan,joint,full72,pm,full72,0.050128403032100755
78,Pingdingshan,joint,full72,weather,full72,0.1610649912662478
78,Pingdingshan,joint,full72,joint,full72,0.16926400981600245
79,Sanmenxia,pm_only,recent24,pm,day1,0.3380937620234405
79,Sanmenxia,pm_only,recent24,weather,day1,0.11401493250373312
79,Sanmenxia,pm_only,recent24,joint,day1,0.18414840253710063
79,Sanmenxia,pm_only,recent24,pm,day3,0.004936015234003808
79,Sanmenxia,pm_only,recent24,weather,day3,-0.022392941598235398
79,Sanmenxia,pm_only,recent24,joint,day3,-0.019398891349722835
79,Sanmenxia,pm_only,recent24,pm,full72,0.19694146623536657
79,Sanmenxia,pm_only,recent24,weather,full72,0.03053470963367741
79,Sanmenxia,pm_only,recent24,joint,full72,0.06453972863493215
79,Sanmenxia,weather_only,recent24,pm,day1,0.21273327968331993
79,Sanmenxia,weather_only,recent24,weather,day1,0.4715878553969638
79,Sanmenxia,weather_only,recent24,joint,day1,0.48125915881478964
79,Sanmenxia,weather_only,recent24,pm,day3,0.02857288014322004
79,Sanmenxia,weather_only,recent24,weather,day3,0.06526796831699207
79,Sanmenxia,weather_only,recent24,joint,day3,0.06824180606045152
79,Sanmenxia,weather_only,recent24,pm,full72,0.13752654438163608
79,Sanmenxia,weather_only,recent24,weather,full72,0.2955137568784392
79,Sanmenxia,weather_only,recent24,joint,full72,0.29818359254589816
79,Sanmenxia,joint,recent24,pm,day1,0.2655071223767806
79,Sanmenxia,joint,recent24,weather,day1,0.45162939940734986
79,Sanmenxia,joint,recent24,joint,day1,0.47794756748689193
79,Sanmenxia,joint,recent24,pm,day3,0.02852569013142253
79,Sanmenxia,joint,recent24,weather,day3,0.05220924255231064
79,Sanmenxia,joint,recent24,joint,day3,0.05627296556824139
79,Sanmenxia,joint,recent24,pm,full72,0.17112419778104943
79,Sanmenxia,joint,recent24,weather,full72,0.2721450635362659
79,Sanmenxia,joint,recent24,joint,full72,0.28326702481675614
79,Sanmenxia,pm_only,full72,pm,day1,0.22982949045737258
79,Sanmenxia,pm_only,full72,weather,day1,0.06284696471174117
79,Sanmenxia,pm_only,full72,joint,day1,0.1149611267402817
79,Sanmenxia,pm_only,full72,pm,day3,0.035888606972151745
79,Sanmenxia,pm_only,full72,weather,day3,-0.04673736418434104
79,Sanmenxia,pm_only,full72,joint,day3,-0.03905315926328981
79,Sanmenxia,pm_only,full72,pm,full72,0.15084070821017703
79,Sanmenxia,pm_only,full72,weather,full72,-0.021073313268328318
79,Sanmenxia,pm_only,full72,joint,full72,0.006590521647630412
79,Sanmenxia,weather_only,full72,pm,day1,0.13526717631679405
79,Sanmenxia,weather_only,full72,weather,day1,0.2839903219975805
79,Sanmenxia,weather_only,full72,joint,day1,0.29166813241703304
79,Sanmenxia,weather_only,full72,pm,day3,0.008541330635332658
79,Sanmenxia,weather_only,full72,weather,day3,0.05421704405426101
79,Sanmenxia,weather_only,full72,joint,day3,0.05385416546354137
79,Sanmenxia,weather_only,full72,pm,full72,0.06225347456336863
79,Sanmenxia,weather_only,full72,weather,full72,0.17664437616109405
79,Sanmenxia,weather_only,full72,joint,full72,0.1741821315455329
79,Sanmenxia,joint,full72,pm,day1,0.16781026945256736
79,Sanmenxia,joint,full72,weather,day1,0.26810208252552065
79,Sanmenxia,joint,full72,joint,day1,0.28581147695286924
79,Sanmenxia,joint,full72,pm,day3,0.016224076056019013
79,Sanmenxia,joint,full72,weather,day3,0.04038755509688877
79,Sanmenxia,joint,full72,joint,day3,0.04189560297390074
79,Sanmenxia,joint,full72,pm,full72,0.08645244811311202
79,Sanmenxia,joint,full72,weather,full72,0.1542853810713453
79,Sanmenxia,joint,full72,joint,full72,0.15773342143335534
80,Yichang,pm_only,recent24,pm,day1,0.3808847347211836
80,Yichang,pm_only,recent24,weather,day1,0.1247014031753508
80,Yichang,pm_only,recent24,joint,day1,0.20821009755252437
80,Yichang,pm_only,recent24,pm,day3,0.05072675018168754
80,Yichang,pm_only,recent24,weather,day3,-0.03161019190254798
80,Yichang,pm_only,recent24,joint,day3,-0.015960014490003623
80,Yichang,pm_only,recent24,pm,full72,0.22261862865465715
80,Yichang,pm_only,recent24,weather,full72,0.030826459706614923
80,Yichang,pm_only,recent24,joint,full72,0.08181732995433248
80,Yichang,weather_only,recent24,pm,day1,0.16293208823302205
80,Yichang,weather_only,recent24,weather,day1,0.46754406288601574
80,Yichang,weather_only,recent24,joint,day1,0.4708385077096269
80,Yichang,weather_only,recent24,pm,day3,-0.0551100347775087
80,Yichang,weather_only,recent24,weather,day3,0.06003466200866551
80,Yichang,weather_only,recent24,joint,day3,0.042174498043624505
80,Yichang,weather_only,recent24,pm,full72,0.05453250913312728
80,Yichang,weather_only,recent24,weather,full72,0.2753804308451077
80,Yichang,weather_only,recent24,joint,full72,0.26611636402909095
80,Yichang,joint,recent24,pm,day1,0.24057962264490565
80,Yichang,joint,recent24,weather,day1,0.45814380203595056
80,Yichang,joint,recent24,joint,day1,0.4845257111314278
80,Yichang,joint,recent24,pm,day3,-0.040686343171585794
80,Yichang,joint,recent24,weather,day3,0.05062523165630791
80,Yichang,joint,recent24,joint,day3,0.03821969905492477
80,Yichang,joint,recent24,pm,full72,0.10537136634284157
80,Yichang,joint,recent24,weather,full72,0.26378591544647884
80,Yichang,joint,recent24,joint,full72,0.26952889788222445
80,Yichang,pm_only,full72,pm,day1,0.22704251826062957
80,Yichang,pm_only,full72,weather,day1,0.06314944278736069
80,Yichang,pm_only,full72,joint,day1,0.11717697529424383
80,Yichang,pm_only,full72,pm,day3,0.042032137508034376
80,Yichang,pm_only,full72,weather,day3,-0.01572135843033961
80,Yichang,pm_only,full72,joint,day3,-0.010433524108381028
80,Yichang,pm_only,full72,pm,full72,0.14615808803952202
80,Yichang,pm_only,full72,weather,full72,0.02070900817725204
80,Yichang,pm_only,full72,joint,full72,0.05020647955161989
80,Yichang,weather_only,full72,pm,day1,0.04662704065676016
80,Yichang,weather_only,full72,weather,day1,0.2978275569568892
80,Yichang,weather_only,full72,joint,day1,0.2829268457317114
80,Yichang,weather_only,full72,pm,day3,-0.05153361538340385
80,Yichang,weather_only,full72,weather,day3,0.04788058947014736
80,Yichang,weather_only,full72,joint,day3,0.027884414471103614
80,Yichang,weather_only,full72,pm,full72,-0.023887928971982244
80,Yichang,weather_only,full72,weather,full72,0.1719353424838356
80,Yichang,weather_only,full72,joint,full72,0.15089469472367367
80,Yichang,joint,full72,pm,day1,0.09844900111225029
80,Yichang,joint,full72,weather,day1,0.287734475933619
80,Yichang,joint,full72,joint,day1,0.28914707428676856
80,Yichang,joint,full72,pm,day3,-0.03830369907592477
80,Yichang,joint,full72,weather,day3,0.043336926334231585
80,Yichang,joint,full72,joint,day3,0.026429789107447272
80,Yichang,joint,full72,pm,full72,0.015354065338516333
80,Yichang,joint,full72,weather,full72,0.16610644902661226
80,Yichang,joint,full72,joint,full72,0.1544703896175974
81,Jingzhou,pm_only,recent24,pm,day1,0.3975120153780038
81,Jingzhou,pm_only,recent24,weather,day1,0.05351934587983647
81,Jingzhou,pm_only,recent24,joint,day1,0.15413424103356027
81,Jingzhou,pm_only,recent24,pm,day3,0.05048659412164853
81,Jingzhou,pm_only,recent24,weather,day3,0.0017408134352033587
81,Jingzhou,pm_only,recent24,joint,day3,0.017983639495909875
81,Jingzhou,pm_only,recent24,pm,full72,0.23737405134351286
81,Jingzhou,pm_only,recent24,weather,full72,0.025725474431368606
81,Jingzhou,pm_only,recent24,joint,full72,0.09126131731532931
81,Jingzhou,weather_only,recent24,pm,day1,0.05204102951025738
81,Jingzhou,weather_only,recent24,weather,day1,0.4736750519187629
81,Jingzhou,weather_only,recent24,joint,day1,0.45918806779701693
81,Jingzhou,weather_only,recent24,pm,day3,0.0007985266996316748
81,Jingzhou,weather_only,recent24,weather,day3,0.10591879897969975
81,Jingzhou,weather_only,recent24,joint,day3,0.10497860174465044
81,Jingzhou,weather_only,recent24,pm,full72,0.03398174499543625
81,Jingzhou,weather_only,recent24,weather,full72,0.3173510248377562
81,Jingzhou,weather_only,recent24,joint,full72,0.3043952485988121
81,Jingzhou,joint,recent24,pm,day1,0.1554852583713146
81,Jingzhou,joint,recent24,weather,day1,0.4532463458115864
81,Jingzhou,joint,recent24,joint,day1,0.4714982828745707
81,Jingzhou,joint,recent24,pm,day3,0.015728297432074358
81,Jingzhou,joint,recent24,weather,day3,0.09911722127930532
81,Jingzhou,joint,recent24,joint,day3,0.1028128952032238
81,Jingzhou,joint,recent24,pm,full72,0.09877680819420206
81,Jingzhou,joint,recent24,weather,full72,0.3017434009358502
81,Jingzhou,joint,recent24,joint,full72,0.31011542502885625
81,Jingzhou,pm_only,full72,pm,day1,0.2912730308182577
81,Jingzhou,pm_only,full72,weather,day1,0.02693661373415343
81,Jingzhou,pm_only,full72,joint,day1,0.09873185768296441
81,Jingzhou,pm_only,full72,pm,day3,0.032227671556917886
81,Jingzhou,pm_only,full72,weather,day3,0.0032059388014847004
81,Jingzhou,pm_only,full72,joint,day3,0.012754929188732297
81,Jingzhou,pm_only,full72,pm,full72,0.17097814274453568
81,Jingzhou,pm_only,full72,weather,full72,0.015145857786464444
81,Jingzhou,pm_only,full72,joint,full72,0.06086868471717117
81,Jingzhou,weather_only,full72,pm,day1,-0.020887527721881932
81,Jingzhou,weather_only,full72,weather,day1,0.3241364580341145
81,Jingzhou,weather_only,full72,joint,day1,0.30491850872962717
81,Jingzhou,weather_only,full72,pm,day3,-0.04212254103063526
81,Jingzhou,weather_only,full72,weather,day3,0.08465036866259217
81,Jingzhou,weather_only,full72,joint,day3,0.07256809064202266
81,Jingzhou,weather_only,full72,pm,full72,-0.03231552657888165
81,Jingzhou,weather_only,full72,weather,full72,0.22454719113679777
81,Jingzhou,weather_only,full72,joint,full72,0.20373388343347082
81,Jingzhou,joint,full72,pm,day1,0.05669814967453742
81,Jingzhou,joint,full72,weather,day1,0.3111049527762381
81,Jingzhou,joint,full72,joint,day1,0.3129341102335275
81,Jingzhou,joint,full72,pm,day3,-0.029029405257351315
81,Jingzhou,joint,full72,weather,day3,0.08322009580502394
81,Jingzhou,joint,full72,joint,day3,0.07421510755377689
81,Jingzhou,joint,full72,pm,full72,0.014632299658074914
81,Jingzhou,joint,full72,weather,full72,0.2188810132202533
81,Jingzhou,joint,full72,joint,full72,0.210485688121422
82,Yueyang,pm_only,recent24,pm,day1,0.4043981975995494
82,Yueyang,pm_only,recent24,weather,day1,0.0911713187928297
82,Yueyang,pm_only,recent24,joint,day1,0.18394795898698973
82,Yueyang,pm_only,recent24,pm,day3,0.03578812194703048
82,Yueyang,pm_only,recent24,weather,day3,0.04010722152680538
82,Yueyang,pm_only,recent24,joint,day3,0.05071634767908692
82,Yueyang,pm_only,recent24,pm,full72,0.2322213925553481
82,Yueyang,pm_only,recent24,weather,full72,0.07279266469816617
82,Yueyang,pm_only,recent24,joint,full72,0.12846273811568454
82,Yueyang,weather_only,recent24,pm,day1,0.0796884544221136
82,Yueyang,weather_only,recent24,weather,day1,0.4808065007016251
82,Yueyang,weather_only,recent24,joint,day1,0.4617017759254439
82,Yueyang,weather_only,recent24,pm,day3,-0.018193162548290634
82,Yueyang,weather_only,recent24,weather,day3,0.1352196968049242
82,Yueyang,weather_only,recent24,joint,day3,0.1216155424038856
82,Yueyang,weather_only,recent24,pm,full72,0.02552498288124572
82,Yueyang,weather_only,recent24,weather,full72,0.3385441716360429
82,Yueyang,weather_only,recent24,joint,full72,0.3184660471165118
82,Yueyang,joint,recent24,pm,day1,0.17365214391303596
82,Yueyang,joint,recent24,weather,day1,0.4660116280029069
82,Yueyang,joint,recent24,joint,day1,0.4766849181712295
82,Yueyang,joint,recent24,pm,day3,-0.006700162675040669
82,Yueyang,joint,recent24,weather,day3,0.13651734862933715
82,Yueyang,joint,recent24,joint,day3,0.12595366948841738
82,Yueyang,joint,recent24,pm,full72,0.08334047233511807
82,Yueyang,joint,recent24,weather,full72,0.3317883289470822
82,Yueyang,joint,recent24,joint,full72,0.3292832638208159
82,Yueyang,pm_only,full72,pm,day1,0.2671643527910882
82,Yueyang,pm_only,full72,weather,day1,0.052851355212838805
82,Yueyang,pm_only,full72,joint,day1,0.11559483939870985
82,Yueyang,pm_only,full72,pm,day3,0.023728735432183855
82,Yueyang,pm_only,full72,weather,day3,0.03452120663030165
82,Yueyang,pm_only,full72,joint,day3,0.03973089543272386
82,Yueyang,pm_only,full72,pm,full72,0.14729353132338283
82,Yueyang,pm_only,full72,weather,full72,0.05498538324634581
82,Yueyang,pm_only,full72,joint,full72,0.08961415490353873
82,Yueyang,weather_only,full72,pm,day1,0.022293736073434017
82,Yueyang,weather_only,full72,weather,day1,0.3481912590478147
82,Yueyang,weather_only,full72,joint,day1,0.33025342656335666
82,Yueyang,weather_only,full72,pm,day3,-0.04035416208854052
82,Yueyang,weather_only,full72,weather,day3,0.09431306357826588
82,Yueyang,weather_only,full72,joint,day3,0.07792946098236524
82,Yueyang,weather_only,full72,pm,full72,-0.00826276256569064
82,Yueyang,weather_only,full72,weather,full72,0.24085360071340017
82,Yueyang,weather_only,full72,joint,full72,0.22368469242117311
82,Yueyang,joint,full72,pm,day1,0.08614964453741114
82,Yueyang,joint,full72,weather,day1,0.33684667221166803
82,Yueyang,joint,full72,joint,day1,0.3375791343947836
82,Yueyang,joint,full72,pm,day3,-0.03073631268407817
82,Yueyang,joint,full72,weather,day3,0.10183570495892623
82,Yueyang,joint,full72,joint,day3,0.08759918489979622
82,Yueyang,joint,full72,pm,full72,0.030581185645296407
82,Yueyang,joint,full72,weather,full72,0.24096988674247172
82,Yueyang,joint,full72,joint,full72,0.23427071406767852
83,Changde,pm_only,recent24,pm,day1,0.3950452782613196
83,Changde,pm_only,recent24,weather,day1,0.024964882741220683
83,Changde,pm_only,recent24,joint,day1,0.1256717744179436
83,Changde,pm_only,recent24,pm,day3,0.05299370224842556
83,Changde,pm_only,recent24,weather,day3,-0.018256953064238263
83,Changde,pm_only,recent24,joint,day3,-0.0035946533986633503
83,Changde,pm_only,recent24,pm,full72,0.24181964445491114
83,Changde,pm_only,recent24,weather,full72,-0.015216321804080451
83,Changde,pm_only,recent24,joint,full72,0.050910477727619426
83,Changde,weather_only,recent24,pm,day1,0.05922907330726832
83,Changde,weather_only,recent24,weather,day1,0.4724324111081027
83,Changde,weather_only,recent24,joint,day1,0.4507007191751798
83,Changde,weather_only,recent24,pm,day3,-0.014928005232001306
83,Changde,weather_only,recent24,weather,day3,0.11964376941094236
83,Changde,weather_only,recent24,joint,day3,0.10992195348048837
83,Changde,weather_only,recent24,pm,full72,0.011651678912919728
83,Changde,weather_only,recent24,weather,full72,0.33254503563625887
83,Changde,weather_only,recent24,joint,full72,0.30950448387612095
83,Changde,joint,recent24,pm,day1,0.1586964936741234
83,Changde,joint,recent24,weather,day1,0.44957330089332526
83,Changde,joint,recent24,joint,day1,0.46252259713064925
83,Changde,joint,recent24,pm,day3,0.0024592431148107784
83,Changde,joint,recent24,weather,day3,0.11260360765090191
83,Changde,joint,recent24,joint,day3,0.10726153331538331
83,Changde,joint,recent24,pm,full72,0.08082195820548956
83,Changde,joint,recent24,weather,full72,0.3113120428280107
83,Changde,joint,recent24,joint,full72,0.3118497419624355
83,Changde,pm_only,full72,pm,day1,0.29387618546904637
83,Changde,pm_only,full72,weather,day1,0.016530143632535906
83,Changde,pm_only,full72,joint,day1,0.0898256444564111
83,Changde,pm_only,full72,pm,day3,0.052428548607137145
83,Changde,pm_only,full72,weather,day3,-0.0004731346182836546
83,Changde,pm_only,full72,joint,day3,0.010978468244617061
83,Changde,pm_only,full72,pm,full72,0.18294392473598117
83,Changde,pm_only,full72,weather,full72,0.006350799087699771
83,Changde,pm_only,full72,joint,full72,0.05404976251244063
83,Changde,weather_only,full72,pm,day1,0.008576511644127911
83,Changde,weather_only,full72,weather,day1,0.3103386115846529
83,Changde,weather_only,full72,joint,day1,0.286072300018075
83,Changde,weather_only,full72,pm,day3,-0.05056240264060066
83,Changde,weather_only,full72,weather,day3,0.09769780692445172
83,Changde,weather_only,full72,joint,day3,0.08011875052968763
83,Changde,weather_only,full72,pm,full72,-0.04032078108019527
83,Changde,weather_only,full72,weather,full72,0.23060484365121092
83,Changde,weather_only,full72,joint,full72,0.20741563135390786
83,Changde,joint,full72,pm,day1,0.08327576981894246
83,Changde,joint,full72,weather,day1,0.2990262582565646
83,Changde,joint,full72,joint,day1,0.2984566691141673
83,Changde,joint,full72,pm,day3,-0.038227509556877384
83,Changde,joint,full72,weather,day3,0.09983616695904174
83,Changde,joint,full72,joint,day3,0.0849135332283833
83,Changde,joint,full72,pm,full72,0.01056787164196791
83,Changde,joint,full72,weather,full72,0.2258338389584597
83,Changde,joint,full72,joint,full72,0.2181807485451871
84,Zhangjiajie,pm_only,recent24,pm,day1,0.4580086550021637
84,Zhangjiajie,pm_only,recent24,weather,day1,0.06610853102713275
84,Zhangjiajie,pm_only,recent24,joint,day1,0.1824548451137113
84,Zhangjiajie,pm_only,recent24,pm,day3,0.07528256482064119
84,Zhangjiajie,pm_only,recent24,weather,day3,0.02863164415791104
84,Zhangjiajie,pm_only,recent24,joint,day3,0.05034346708586677
84,Zhangjiajie,pm_only,recent24,pm,full72,0.290928668232167
84,Zhangjiajie,pm_only,recent24,weather,full72,0.04264667716166929
84,Zhangjiajie,pm_only,recent24,joint,full72,0.1178267139566785
84,Zhangjiajie,weather_only,recent24,pm,day1,0.1008204312051078
84,Zhangjiajie,weather_only,recent24,weather,day1,0.48461525215381307
84,Zhangjiajie,weather_only,recent24,joint,day1,0.4775019878754969
84,Zhangjiajie,weather_only,recent24,pm,day3,-0.013096011274002818
84,Zhangjiajie,weather_only,recent24,weather,day3,0.11822943255735814
84,Zhangjiajie,weather_only,recent24,joint,day3,0.11505553826388457
84,Zhangjiajie,weather_only,recent24,pm,full72,0.032945717236429306
84,Zhangjiajie,weather_only,recent24,weather,full72,0.3221765005441251
84,Zhangjiajie,weather_only,recent24,joint,full72,0.309892527973132
84,Zhangjiajie,joint,recent24,pm,day1,0.21496209424052354
84,Zhangjiajie,joint,recent24,weather,day1,0.46110470227617556
84,Zhangjiajie,joint,recent24,joint,day1,0.49316561279140325
84,Zhangjiajie,joint,recent24,pm,day3,0.013693762923440732
84,Zhangjiajie,joint,recent24,weather,day3,0.11416545004136251
84,Zhangjiajie,joint,recent24,joint,day3,0.11932856233214059
84,Zhangjiajie,joint,recent24,pm,full72,0.11256226464056615
84,Zhangjiajie,joint,recent24,weather,full72,0.3066102736525684
84,Zhangjiajie,joint,recent24,joint,full72,0.3199719034929759
84,Zhangjiajie,pm_only,full72,pm,day1,0.3235741723935431
84,Zhangjiajie,pm_only,full72,weather,day1,0.03462814915703729
84,Zhangjiajie,pm_only,full72,joint,day1,0.1229107732276933
84,Zhangjiajie,pm_only,full72,pm,day3,0.04740658935164733
84,Zhangjiajie,pm_only,full72,weather,day3,0.025656841914210478
84,Zhangjiajie,pm_only,full72,joint,day3,0.037480969870242464
84,Zhangjiajie,pm_only,full72,pm,full72,0.21026036706509174
84,Zhangjiajie,pm_only,full72,weather,full72,0.030131613032903255
84,Zhangjiajie,pm_only,full72,joint,full72,0.08797085049271262
84,Zhangjiajie,weather_only,full72,pm,day1,0.015295851823962956
84,Zhangjiajie,weather_only,full72,weather,day1,0.31188104097026026
84,Zhangjiajie,weather_only,full72,joint,day1,0.30209093152273286
84,Zhangjiajie,weather_only,full72,pm,day3,-0.025020562755140686
84,Zhangjiajie,weather_only,full72,weather,day3,0.10176268344067085
84,Zhangjiajie,weather_only,full72,joint,day3,0.08921033980258494
84,Zhangjiajie,weather_only,full72,pm,full72,-0.022804307701076925
84,Zhangjiajie,weather_only,full72,weather,full72,0.22613464303366074
84,Zhangjiajie,weather_only,full72,joint,full72,0.2074868888717222
84,Zhangjiajie,joint,full72,pm,day1,0.10197783149445788
84,Zhangjiajie,joint,full72,weather,day1,0.29931159582789896
84,Zhangjiajie,joint,full72,joint,day1,0.3168778827194707
84,Zhangjiajie,joint,full72,pm,day3,-0.006462507115626777
84,Zhangjiajie,joint,full72,weather,day3,0.10145499586374895
84,Zhangjiajie,joint,full72,joint,day3,0.09392887898221974
84,Zhangjiajie,joint,full72,pm,full72,0.03733421133355283
84,Zhangjiajie,joint,full72,weather,full72,0.2200578820144705
84,Zhangjiajie,joint,full72,joint,full72,0.21997095849273962
